,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
309,When you realise it’s just gonna get worse and it needs to get noticed,UgzIWpwwNLfWYDh5UK54AaABAg,http://www.youtube.com/channel/UCFbp-h8Ut9ODn4JoTI5W4Yw,@annaoldfield2298,1,1,2024-01-04 18:03:55+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-04
310,"Bro I don't want to go to Mars or go to war. I want to be able to buy bread, milk, and eggs for less than $20 smh",UgyHCkY5TXUgsaSZYVd4AaABAg,http://www.youtube.com/channel/UCIqGDPvcB7b7-9Bzc8WyU7Q,@thebossmonster12,0,2,2024-01-04 16:48:52+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
311,"2023, in 7 minutes, in America  (US Specifically) (post settler perception specifically)",UgxMLnoaMRLkMQSaSfF4AaABAg,http://www.youtube.com/channel/UCBfGAtUlojTRbIJFehivuZg,@Alexia-zs7fy,0,1,2024-01-04 16:30:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
312,I wonder if the footage of the Ishikawa earthquake will be released at the end of this year...,Ugw2CdgsCcjP66HXCgB4AaABAg,http://www.youtube.com/channel/UCtkmvm0KR8DAzXOhgD-iwXg,@souko5858,0,0,2024-01-04 16:07:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
313,how can the chatgpt say anything about 2023 if it's system hasn't been updated since 2022,UgyTPnO01ODIsgav_O94AaABAg,http://www.youtube.com/channel/UCcXsNcBZHN_kPIYaGB68LaA,@afrin3039,0,0,2024-01-04 15:52:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
314,Hope the war will stop and Japan will be ok in the earthquake,UgxFZXWzTFuJ6NfFVgd4AaABAg,http://www.youtube.com/channel/UC4SXpCcyOn1-Ad8jneTOZSg,@hank017chang6,0,0,2024-01-04 15:12:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
315,2023 was the worst year ever for me,UgwvHa4T-1hGnE6GQkd4AaABAg,http://www.youtube.com/channel/UC3tCW2KyDbOBQzzTciEqxHg,@truesosense7722,0,0,2024-01-04 15:03:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
316,2023 was that year!!!,UgwhJDbSeMe-V7GicD94AaABAg,http://www.youtube.com/channel/UCZKDkH3isDm-e0MXSixa-VQ,@AwomKenneth,0,0,2024-01-04 14:36:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
317,Why is there no mention of Taylor Swift!!! She broke records! And she became the no. 1 artist globally in 2023!!!,UgzQtmpuDjn2lTiwTqZ4AaABAg,http://www.youtube.com/channel/UCgNir2oMMlzRVhQ5r6SgNGQ,@shrutijain1998,1,0,2024-01-04 13:22:21+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-04
318,What about the rugby world cup final win by South Africa,UgzZYCzzmbRqmVTwDG94AaABAg,http://www.youtube.com/channel/UCVKZH34qIYUjsvxk5c7iSlg,@wangaimuchemi7845,0,0,2024-01-04 11:38:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
319,My heart is with you palastine ❤️🇵🇸,UgzhGx1YqGl7pC7RqbJ4AaABAg,http://www.youtube.com/channel/UCybbh3IkHVxo4ZFzRDL3ulw,@widadbrek9894,0,1,2024-01-04 10:16:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
320,We are really living the Roaring 20's 🤣,UgzCebYimNifbo17zrR4AaABAg,http://www.youtube.com/channel/UCdlbtWddu5DZIgWNlVBWFdQ,@sadikjamaledit,0,0,2024-01-04 10:09:58+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
321,Sad they put srk in but no RRR,UgzKg9Em8-f-3IiCb_F4AaABAg,http://www.youtube.com/channel/UC5p8C9_ydPjDARwhx4xdJzw,@etherland128,0,0,2024-01-04 09:57:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
322,where is the basketball world cup?,UgyHq929JJKlW5g8V6d4AaABAg,http://www.youtube.com/channel/UC2mfYQx4zsgwWEhQIpNJH-A,@nniklask,0,0,2024-01-04 09:21:05+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
323,Is there a written list of all the events and happenings mentioned in this video?,UgzOL8z75r8IcACeRIR4AaABAg,http://www.youtube.com/channel/UCuv0DkqjSh96NejlfF3z0XQ,@GaRvKabra,0,0,2024-01-04 07:54:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
324,Could you share a template of it?! Pls 😊,Ugy1mC3l2MeEqDNtkw54AaABAg,http://www.youtube.com/channel/UC6r9NLBQhrZFXrbLx4RyNeg,@tidetootop,0,0,2024-01-04 06:58:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
325,The roaring 20's they say.,UgzCEo2gqclv6oTYqBd4AaABAg,http://www.youtube.com/channel/UCaDAoCucfq20B_7QeIWG25w,@CR7Update,0,0,2024-01-04 06:20:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
326,FREE FREE PALESTINE,UgwJbPDbYvFZZn55q8d4AaABAg,http://www.youtube.com/channel/UCS1ln_UdflivOI5zxg9VgYg,@khalidsplaytime9258,0,1,2024-01-04 05:53:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
327,and yet Americans Spends thousands of dollars just to see a ball dropping from the sky 👍👍,Ugzc9gCjsDLu4iBRY114AaABAg,http://www.youtube.com/channel/UCVNi6bhyEum6E-ckkfckPyQ,@NOONE-sv3ri,0,1,2024-01-04 05:03:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
328,"The world is changing for the better, slowly, but surely. Always have hope, that is humanity.",UgxdgMoc90WUkBycVox4AaABAg,http://www.youtube.com/channel/UCKS8AftxLS3EZJCr9X5H49Q,@hannahroulston6524,0,3,2024-01-04 04:46:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
329,Oh wow!,Ugw3i1HYtIjxRBFSuHt4AaABAg,http://www.youtube.com/channel/UCUS9VrH2CWucTiIFa897wFw,@Judeeee00,0,0,2024-01-04 04:33:02+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
330,why’d vox make it seem like the war was over,UgyGWy-ORZ2eNTq8EbB4AaABAg,http://www.youtube.com/channel/UCR1gr9qisyZMFswQfa-zFHA,@coolnatlove,0,0,2024-01-04 04:24:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
331,Free Palestine 🇵🇸,UgwqJ_3xsfL3r5xxb5d4AaABAg,http://www.youtube.com/channel/UCOnIs6feH2f7IHLuctT8Wgg,@Guns4Peace,0,1,2024-01-04 03:59:11+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
332,"This is a summary of popular headlines, not necessarily a summary of what really happened. Read that again, friends.",Ugzbl9b-4nyRRbsAeSp4AaABAg,http://www.youtube.com/channel/UCzlG8nPy0pt8AZcBy0hFQTQ,@RubberDuckyTheOne,0,0,2024-01-04 03:29:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
333,"FROM THE RIVER TO THE SEA 


FINISH IT IN THE REPLIES",Ugy26cJmDVb8JVRDY-94AaABAg,http://www.youtube.com/channel/UCggttMZnpHdT0WHSHcwK9bw,@issahuncho2125,1,0,2024-01-04 03:03:33+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2024-01-04
334,2023 was good 😭 MAJOR technological advances and good memes,UgywQUX2g277CrNf-8x4AaABAg,http://www.youtube.com/channel/UCxBobrlwdKRkODO8RulQv6g,@djg7684,0,0,2024-01-04 02:03:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
335,dont know how to feel about me recognizing every single movie fragment but ignoring the war and catastrophic news...,Ugzsn2AtLmHn7YEFYDJ4AaABAg,http://www.youtube.com/channel/UC228UrJFasgfwnYHizpbT-A,@reisnotebook,0,0,2024-01-04 01:49:24+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
336,"shout out to the Zelda reference 
Best game of the year ❤
Peace to everyone",UgxJKB0BsIHoBizAb6x4AaABAg,http://www.youtube.com/channel/UCyJDA8Kcv_wYwSiy54-CFVQ,@Saltypotatoes449,0,1,2024-01-04 01:48:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
337,"im sorry but all the tiktoks and the pop culture moments where just, gagging
in the middle of the world's issues this moments are definitely the best we have",UgyyPboIhD68rY4MSRl4AaABAg,http://www.youtube.com/channel/UC1ByG2ioiDWnZwvBB72cwsw,@jamesmm6825,0,1,2024-01-04 01:45:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
338,2024 is the year of palestinian liberation🙏🏻,UgwxidepjtD6boSlYm54AaABAg,http://www.youtube.com/channel/UCCdbTiw16wC4pON0cLlWrsQ,@Tamaraaudeh,0,0,2024-01-04 01:34:10+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
339,lol,UgzZ4MwwxbegU-RvsKd4AaABAg,http://www.youtube.com/channel/UCJry_asWGVP2HZ6DovLXF7w,@yufengyan,0,0,2024-01-04 01:23:09+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
340,Such a liberal worldview,Ugy5r68crjuY6KQEQ-p4AaABAg,http://www.youtube.com/channel/UCGEcnQ1lLkWD643Lh9TbZpg,@Musa_Media_,0,2,2024-01-04 01:21:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
341,Fnaf movie not mentioned,UgzEy-MN063SOXc7nvV4AaABAg,http://www.youtube.com/channel/UCOcv8WCctRdIbjpILYooiBQ,@MamitMasterGamer,0,0,2024-01-04 01:20:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
342,Who was the woman talking at the very end? What was that from?,UgwLJSq01TMK-5LfJ0N4AaABAg,http://www.youtube.com/channel/UCikZ-3bssRdZAn4Y0ZgXqaA,@keegan5644,0,0,2024-01-04 01:00:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
343,Nothing about ethnic cleansing of Armenians from Nagorno Karabakh (Artsakh)?🇦🇲,UgyNnm-7M2iTviyMkiZ4AaABAg,http://www.youtube.com/channel/UCPAD4vYlWVStpIWsbHqP-sA,@armanbatikian2946,0,0,2024-01-04 00:22:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-04
344,God,Ugw1nsC0_Sm05liDoel4AaABAg,http://www.youtube.com/channel/UCmiKSX3mLQsuPryWaebNUag,@paa90777,0,1,2024-01-03 23:36:54+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
345,"Мне 29 и вся моя жизнь разделилась на ""до 2020"" года и после",UgwHntUJUIVfYx168jx4AaABAg,http://www.youtube.com/channel/UCRVt_SpwUDAF5ClSIBnZ4Zw,@whynxmvd,0,0,2024-01-03 22:45:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
346,"guys, chances of ww3 happening in 2024? id say about... 90.65%",UgyUSqHnG3PDgpntrpJ4AaABAg,http://www.youtube.com/channel/UCJnvyzpJQwk78MKAQglu_pA,@QuinlanMackerman,0,0,2024-01-03 22:32:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
347,Acapulco hurricane should b in here,UgydUt9pLSHJFMLwwDJ4AaABAg,http://www.youtube.com/channel/UCkrvhV_pE2ImyLfyPu_Sbsg,@jamalblackmond4740,0,1,2024-01-03 21:43:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
348,"Almost no positive news. The title should be ""everything bad about 2023, in 7 minutes.""",UgyzhfhQk47iVS_iRKV4AaABAg,http://www.youtube.com/channel/UCqPRu6oQJSn8LkT_a0rKjmg,@lucky-mud,0,0,2024-01-03 21:18:11+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
349,Why does our whole reality feels different after 2020??? 😭😭,UgxUBtcYaYQescoM2Dx4AaABAg,http://www.youtube.com/channel/UCXg0vG654v2_g5OKT8Xoxrw,@obediahhinton1890,0,1,2024-01-03 21:16:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
350,it's all bad news. Where are the good things that happened in 2023???,Ugz2SEtGogNpmShcsTB4AaABAg,http://www.youtube.com/channel/UCxZpqYybD7u3uw97f37hgaw,@cheeseandbread5074,0,0,2024-01-03 21:12:05+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
351,WHAT IS PATHAAN DOIN ON THERE WAJHAHAHHSHSHHSHS,UgyQpLmvbG0SvjF1m-t4AaABAg,http://www.youtube.com/channel/UCcFD7KMRfeGmb1ykwQ0DBBg,@fuchsiafajr,0,0,2024-01-03 21:03:30+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
352,"Why didn't you mention the Arstakh war and blockade at all? It lasted pretty much all year and is one of the worst things to happen, with the amount of innocent people being killed and the hostility from Azerbaijan.",Ugw_tgRwJzpuxiWhBpl4AaABAg,http://www.youtube.com/channel/UC7772bzJb4M4O9vjhFo_7Xg,@arturpogosov3387,0,0,2024-01-03 20:31:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
353,"You also forgot all 7 BTS members are now in the military, serving their country, truly becoming Bulletproof Boys, and ARMY will be waiting for them. APO BANGPO!",UgzKQSjVIg-rBDwTqjd4AaABAg,http://www.youtube.com/channel/UCIX_KAKFj1XMRtNmGUOw4Ww,@studioskim3,0,0,2024-01-03 20:07:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
354,I need the end of the world…,UgxSDaX6tlUKJCBurIV4AaABAg,http://www.youtube.com/channel/UCyLcEHP4ZRsEPP92ovGqzzg,@bristol9204,0,0,2024-01-03 19:59:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
355,this video is more like 2023 for shitlibs living in san fransisco,UgwnZ-r1coIcQbgSapN4AaABAg,http://www.youtube.com/channel/UC5V-8nxrzuDrNKezQUxoz-Q,@breefolf,0,0,2024-01-03 19:57:13+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
356,gaza😢,UgyIgpXDWWOwGgZ2RTF4AaABAg,http://www.youtube.com/channel/UCZk9Ju3-Ef3V5YpSZ8imHYw,@ibrahimmulla4875,0,0,2024-01-03 19:19:18+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
357,"The Taifun which hit Hong Kong in september almost canceled our flyout, we were the last flight that evening when in the night the Taifun hit, glad i made it out before",UgzuOeSlxlQ5WAFz6a14AaABAg,http://www.youtube.com/channel/UC_Gbg7nO0EpfUgTtyNpuieg,@jxlianexe,0,0,2024-01-03 19:02:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
358,Just Wow,Ugx-cKRlm_KoMvaf-OB4AaABAg,http://www.youtube.com/channel/UCILfGPR7NfVBf_B6G0iWupQ,@himanibaid8950,0,0,2024-01-03 18:35:10+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
359,2023 was so boring they could only find seven minutes worth of content.,Ugx6mlawrH31jtZksVt4AaABAg,http://www.youtube.com/channel/UCYmmwPXBAx-Pq-sIRj6mK0g,@GlennElliottKeller,0,0,2024-01-03 17:54:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
360,so no good news,Ugz9XpG57dnMQCGiAwZ4AaABAg,http://www.youtube.com/channel/UC_of7fLtF2xCSMbg0fE8k_A,@matildemuzzi5038,0,0,2024-01-03 17:20:52+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
361,"Should rename the video to '2023 in america, in 7 minutes.'",UgzrNOwMGDQu5BojVgp4AaABAg,http://www.youtube.com/channel/UCbSTOdODVghblhoaB7ghPXw,@reamsel,0,1,2024-01-03 17:14:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
362,It should be called 2023 for Americans,Ugy7diUGRIjAsc28Wcp4AaABAg,http://www.youtube.com/channel/UCujVVRmGRkkbrhMUxUqC0Zw,@shreyas344,0,1,2024-01-03 17:07:14+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
363,"Christ is coming back soon, y'all! Be ready.",UgwboC5rzO_0ruOB0vx4AaABAg,http://www.youtube.com/channel/UCbc8akvpBV-QUYYtOJddkwg,@UnderWaterFilms3Sock,0,0,2024-01-03 17:00:18+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
364,"Something about the speed, music and editing of this video makes it very irritating lol",Ugw7QfxmrkFAoZLSCap4AaABAg,http://www.youtube.com/channel/UCClMenT_JK26ytvqnTn8vwA,@Jonifico,0,0,2024-01-03 16:39:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
365,Where is Serbia's school shooting incident?,UgzDMHSyBCqbyqIBYzV4AaABAg,http://www.youtube.com/channel/UCMXJsyVtik-ZRfRbv_Jnp_Q,@ognjenveskovic8196,0,0,2024-01-03 16:36:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
366,You left so many behind… like the deadly train collision in Greece…,Ugx6LTih6wQyS1piBsJ4AaABAg,http://www.youtube.com/channel/UCuE9abhDyPCxZTJ_zVUCQ3g,@moments4life23,0,0,2024-01-03 16:30:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
367,0:41 „Ice cream so good“ that’s the reason we should run right there,UgzGQf7TXRTPbAqBd1N4AaABAg,http://www.youtube.com/channel/UCh7PMLFFYHLCkh5py_LCNBg,@fghpowa1578,0,0,2024-01-03 16:23:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
368,I miss 2023 already,UgzTlatPIiMDQDvRcmF4AaABAg,http://www.youtube.com/channel/UC3Uj1JtJxfLpwMEBurXhN-g,@TheFiveBois,0,1,2024-01-03 16:19:14+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
369,powerful presentation,UgypBiup_5cFfbJTrFZ4AaABAg,http://www.youtube.com/channel/UCH7qR5cvUVuFlU9Qv-_LVXQ,@emmanuelernest7185,0,0,2024-01-03 15:54:54+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
370,this is the best video I have watched in 2023,UgzZutzQCLOyrP8W93x4AaABAg,http://www.youtube.com/channel/UCvkw7kECe8LpXf36ZfHbCHw,@arnabkundu114,0,1,2024-01-03 15:53:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
371,Vox= woke garbage,UgwaFi1SwHEqP8BOA3l4AaABAg,http://www.youtube.com/channel/UCu9fxIZtG9HSouRhUyf6TLw,@sparrow56able,0,3,2024-01-03 15:29:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
372,"You think 2023 is terrible, wait until half the world goes to elections in 2024...",UgxMKNouOGmsgaeAn6x4AaABAg,http://www.youtube.com/channel/UCB4eY53B15ww7vvyTWYeAeQ,@napoleonibonaparte7198,0,1,2024-01-03 15:26:10+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
373,That part 'India is on the moon' is something to be proud of.,UgziE2ppFQyi30Lkpht4AaABAg,http://www.youtube.com/channel/UCJTNlpWShmC9evQ0uaCmh3Q,@AbbasAli-bz1et,0,9,2024-01-03 15:07:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
374,7:10 India is on the moon,UgzMllMAfw9NcDAcDHt4AaABAg,http://www.youtube.com/channel/UC7kBSqdw9xNfUNNmkdSYbtg,@aravism25,0,1,2024-01-03 14:52:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
375,This really hurt to watch,UgwOG7CULFYCxibKUfF4AaABAg,http://www.youtube.com/channel/UC-z8S9OKovWOVqqTU27zmXg,@ThePaganj43,0,0,2024-01-03 14:50:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
376,"Free; Palestine, Congo, Haiti, and all those in distress",UgyAMKcVw_59P7Jdjyh4AaABAg,http://www.youtube.com/channel/UCS6S5RsM-AqfAKIypjaNc2A,@mw4951,0,1,2024-01-03 14:48:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
377,"Instead of watching the news every day, I just watch this video every year 😂",UgzSh_0iiJwh7EhpGvR4AaABAg,http://www.youtube.com/channel/UCXPjdUztFo-HHJmevDfj4DQ,@yihtv,0,0,2024-01-03 13:41:13+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
378,That was so well edited!,UgzDEtPgNS3zmG2jf6p4AaABAg,http://www.youtube.com/channel/UC2f6hpESwpY44DVY8bRkWMQ,@DramaticMuchTerry,0,0,2024-01-03 13:22:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
379,It was a boring year😅,UgyfmgX3Ha4gmXoTlth4AaABAg,http://www.youtube.com/channel/UCIL_93kikllEQBKiv5iQMGQ,@hhhhh176,0,1,2024-01-03 13:15:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
380,just sad,UgywKtG-NIjQvIjBr6t4AaABAg,http://www.youtube.com/channel/UC6c9zRCV7W2eGN6QHwPCzPw,@zhraa2601,0,0,2024-01-03 13:04:42+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
381,Production-wise last year's 2022 video was visually more creative.,UgxOSDcriHIdFv0rvbl4AaABAg,http://www.youtube.com/channel/UCVdg8OaEKR3IBooxStGFIQg,@malloryp91808,0,0,2024-01-03 12:34:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
382,It looks exactly like the beginning to an apocalyptic movie,UgxTn1QqyFRLeEEjzjx4AaABAg,http://www.youtube.com/channel/UCEISQn99RyXtjD94GjsFuFg,@tayblaine,0,0,2024-01-03 12:22:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
383,I wish it was just like 2021,UgwErfDQZ_Pq_owQSix4AaABAg,http://www.youtube.com/channel/UCFh96oFuS6OUeFxt_E6XBOw,@miho6epicGuy,0,1,2024-01-03 12:13:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
384,it was a complete disaster,UgxoBM8s_C1dpcnYK054AaABAg,http://www.youtube.com/channel/UCcExp-OFFyDHvvQn9_WhdOg,@eleonorabellan8673,0,0,2024-01-03 11:52:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
385,:(,Ugy1S-E2yF3h-FdVCDl4AaABAg,http://www.youtube.com/channel/UCrTfn5xcIohXYIhy5XCVgig,@littlejohanneme,0,0,2024-01-03 11:48:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
386,🫶,UgwUVup3ptcMnUch_Zx4AaABAg,http://www.youtube.com/channel/UC4v_4q3bVwGDDM3iXRt0PNA,@Gossypol,0,0,2024-01-03 11:29:41+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
387,The class of this video ... Salute 🫡 . From a man to man,UgwQwPCQjravJtk8trp4AaABAg,http://www.youtube.com/channel/UCIZ9-c5kefQWC_Om0WrXVKA,@unprocessedemotions3816,0,0,2024-01-03 11:26:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
388,"The only REWIND i approved, doesnt gloss anything bout condition were in rn in world.

Tq Vox.",UgyRpFgkmmvLQpf35yh4AaABAg,http://www.youtube.com/channel/UCiUUyluzmipMeBGH028uFfQ,@Wolfboy_109,0,0,2024-01-03 11:01:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
389,"The end is near, but you can find eternal life in Christ Jesus.",UgyTxfglJSZ82RJEmzx4AaABAg,http://www.youtube.com/channel/UCWpzmSGqyymkPsLa0lMQX8g,@peterdang1428,0,0,2024-01-03 09:46:47+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
390,Don’t forget about all the games!,UgxW6BQD-6V9SgIwBXN4AaABAg,http://www.youtube.com/channel/UCh685UP8jTiseFb1nAtHrig,@hollibolton,0,0,2024-01-03 09:43:23+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
391,"Zelda reference but no Baldur's gate. 
A lot of shows and films that are popular with a particular demographic. 
Interesting.",Ugw1JTkRRJTgd5rii_x4AaABAg,http://www.youtube.com/channel/UCJFgdGnsYYJ0fMOuyU2pl2g,@bui3415,0,0,2024-01-03 08:51:47+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
392,all my fellas,Ugyxnh-1F2XHplRFDqx4AaABAg,http://www.youtube.com/channel/UCXiNiJLchRlvPGzleGr2QVw,@marshochan2085,0,0,2024-01-03 08:17:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
393,👏👏👏,UgxDC4rel5Rjx4OQNq94AaABAg,http://www.youtube.com/channel/UCZhsZFmJxiBKiy5aDmNLXQQ,@bashardaseh3217,0,0,2024-01-03 08:13:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
394,"what a horrible, bizarre year.",UgzpbNksvez7CFNbjhp4AaABAg,http://www.youtube.com/channel/UCVvH65d8ht1os6wZCmGovpA,@-divinetragedy,0,0,2024-01-03 07:51:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
395,"0:49

The question here is more than the statement of TikTok needing to connect to the internet but rather if the app is built such that it has the capability probe devices within a local network (i.e., other connected devices within a home/commercial network).",UgxvVcbGnPIF7zWp21J4AaABAg,http://www.youtube.com/channel/UC5h9yMpvSmY_TgDojdiA_0w,@mhidden00,0,0,2024-01-03 07:30:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
396,"It truly breaks my heart that these countries, especially that many fellow Arab countries (Palestine, Syria, Libya, Sudan, Morocco) are dealing with this many disasters. So are Turkey, Afghanistan, and Ukraine. Stay safe everyone, and let us not lose hope",UgzIZ44qcYZmtbvtn7h4AaABAg,http://www.youtube.com/channel/UCrwveb3w-QxBH_GNBF_4BWg,@nightbreaker3187,0,1,2024-01-03 07:08:18+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
397,"From the River to the Sea, Palestine will be Free! 🇵🇸✊",UgxWLPpZUhe6AaMIieF4AaABAg,http://www.youtube.com/channel/UCb7P-G45bv8LJ7J69WKyilQ,@AhmedZayanHabeeb,0,1,2024-01-03 06:56:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
398,"2 days in 2024 and we’re already had 7.6 earthquake 62 deaths and  2 other earthquakes, a plane crash five deaths, lee Jae-Myung strapped in the neck, storm henk. Literally 2 days why world why.",UgxU1NEGWiFGIHQBN3h4AaABAg,http://www.youtube.com/channel/UCINGWATggUw7QTeWqa6uNzQ,@bobie-269,0,0,2024-01-03 06:28:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2024-01-03
